activitat_id,activitat,aula_id,startdate,duedate,grade,shared_id
461,(OPCIONAL) Problema 5a.32: OrdenarVector,92,0,0,100,216
462,Problema 5b.1: Introducci� als strings,92,0,0,100,217
463,Problema 5b.2: Comparar cadenes,92,0,0,100,218
464,(OPCIONAL) Problema 5b.4: Bon dia,92,0,0,100,219
465,Problema 5b.7: TrobarCaracter,92,0,0,100,220
466,Problema 5b.8: Majuscules,92,0,0,100,221
467,Problema 5b.10: Palindrom,92,0,0,100,222
468,Problema 5b.17: PrimerDiferent,92,0,0,100,223
469,Problema 5c.1: Diagonal d'una matriu,92,0,0,100,224
470,Problema 5c.2: Suma de matrius,92,0,0,100,225
471,Problema 5c.3: Inicialitzaci� de matrius,92,0,0,100,226
472,Problema 5c.4: Llibreria matrius.h,92,0,0,100,227
473,Problema 5c.6: SumaValorsMatriu,92,0,0,100,228
474,Problema 5c.9: SimetricaMatriu,92,0,0,100,229
475,Problema 5c.15: ProducteMatrius,92,0,0,100,230
476,Problema 5d.1: Creaci� TipusAlumne,92,0,0,100,231
477,Problema 5d.3: Llibres preferits,92,0,0,100,232
478,Problema 5d.4: Equips de futbol,92,0,0,100,233
479,Problema 5d.2: Creaci� Array TipusAlumne,92,0,0,100,234
480,Problema 5d.7: Tipus Poligon,92,0,0,100,235
481,Problema 5d.8: Classificaci� de futbol,92,0,0,100,236
483,Entrega Practica 1: Fox Rabbit,92,1665338400,1665957300,100,237
485,Entrega Practica 1: Brain Training,92,1664872200,1665438900,100,238
486,Entrega Practica 1: Brain Training,92,1665048060,1665611700,100,238
487,RECUPERACI� Entrega Practica 1: Brain Training,92,0,1671199500,100,239
491,"Entrega Practica 2: Rock, Paper, Scissors, Lizard, Spock",92,1665469800,1666043700,100,240
492,"Entrega Practica 2: Rock, Paper, Scissors, Lizard, Spock",92,1665642600,1666216500,100,240
493,"RECUPERACI� Entrega Practica 2: Rock, Paper, Scissors, Lizard, Spock",92,0,1671192300,100,241
494,Entrega Practica 3 - 4: MasterMind,92,1666081440,1667256900,100,242
495,Entrega Practica 3 - 4: MasterMind,92,1666253400,1667429700,100,242
496,RECUPERACI� Entrega Practica 3 - 4: MasterMind,92,0,1671192300,100,243
500,Entrega Pr�ctica 5: BlackJack,92,1667891700,1668466500,100,244
501,Entrega Pr�ctica 5: BlackJack,92,1668063900,1668639300,100,244
502,RECUPERACI� Entrega Pr�ctica 5: BlackJack,92,0,1671192300,100,245
