activitat_id,activitat,aula_id,startdate,duedate,grade,shared_id
48,(OPCIONAL) Problema 3c.3: Sumatori dels 10 primers valors enters,87,0,0,100,46
49,Problema 3c.4: Sumatori d'un nombre (for),87,0,0,100,47
50,Problema 3c.22: S�ries num�riques,87,0,0,100,48
51,Problema 3c.24: Pot�ncies de 2 fins 2^N,87,0,0,100,49
52,Problema 3c.25: Positius i negatius,87,0,0,100,50
53,"Problema 3c.27: Suma, producte i mitjana",87,0,0,100,51
54,Problema 4.1: Hashtags,87,0,0,100,52
55,Problema 4.2: Canvi del format d'una data,87,0,0,100,53
56,Problema 4.7: Subcadenes,87,0,0,100,54
57,Problema 4.10: Cadena modificada,87,0,0,100,55
58,(OPCIONAL) Problema 4.11: Zod�ac xin�s,87,0,0,100,56
59,Problema 4.13: Dies de la setmana,87,0,0,100,57
60,Problema 4.3: El sed�s d'Erat�stenes,87,0,0,100,58
61,Problema 4.14: Llistes d'aprovats i suspesos,87,0,0,100,59
62,(OPCIONAL) Problema 4.16: Partici� de llista,87,0,0,100,60
63,Problema 4.17: Men� d'operacions sobre llistes,87,0,0,100,61
64,(OPCIONAL) Problema 4.18: Llista de llistes,87,0,0,100,62
65,Problema 4.4: Comptar vocals en un string,87,0,0,100,63
66,Problema 4.5: Hi ha parells?,87,0,0,100,64
67,Problema 4.20: Substituir negatius,87,0,0,100,65
68,Problema 4.21: Maj�scules,87,0,0,100,66
69,(OPCIONAL) Problema 4.23: Edat de comen�ar a caminar,87,0,0,100,67
70,(OPCIONAL) Problema 4.25: M�xim d'una llista,87,0,0,100,68
71,Problema 4.27: Estad�stica de temperatures,87,0,0,100,69
72,Problema 4.28: Histograma de vocals,87,0,0,100,70
73,(OPCIONAL) Problema 4.30: Hi ha espais?,87,0,0,100,71
74,(OPCIONAL) Problema 4.32: Vector de nombres senars,87,0,0,100,72
75,Problema 4.35: Llista ordenada creixent,87,0,0,100,73
76,Problema 4.37: Llista amb suma acumulada de 25?,87,0,0,100,74
77,Problema 4.38: Comparaci� de llistes,87,0,0,100,75
78,(OPCIONAL) Problema 4.39: PrimerDiferent,87,0,0,100,76
79,Problema 4.40: Palindrom,87,0,0,100,77
80,Problema 4.41: Password correcte,87,0,0,100,78
81,Problema 4.42: El joc del penjat,87,0,0,100,79
82,Problema 5.1: C�lcul de combinacions,87,0,0,100,80
83,Problema 5.2: Sumar un segon (funcions),87,0,0,100,81
84,Problema 5.7: Centenes d'un nombre,87,0,0,100,82
85,(OPCIONAL) Problema 5.9: Pot�ncia d'un nombre,87,0,0,100,83
86,Problema 5.13: S�rie de Fibonacci,87,0,0,100,84
87,Problema 5.21: Divisi� amb sumes i restes (quocient i residu),87,0,0,100,85
88,(OPCIONAL) Problema 5.23: Funci� m�xim i m�nim,87,0,0,100,86
89,Problema 5.26: Equacions quadr�tiques,87,0,0,100,87
90,Problema 5.27: �rea de figures,87,0,0,100,88
91,Problema 5.3: Alerta,87,0,0,100,89
92,Problema 5.15: Men� calculadora,87,0,0,100,90
93,(OPCIONAL) Problema 5.17: Pot�ncies,87,0,0,100,91
94,Problema 5.4: Temps d'execuci�,87,0,0,100,92
95,Problema 5.30: Suma de llistes,87,0,0,100,93
96,Problema 5.32: Llibreria de llistes,87,0,0,100,94
97,(OPCIONAL) Problema 5.33: Estad�stica temperatures (modular),87,0,0,100,95
98,Problema 5.34: Histograma de temperatures,87,0,0,100,96
99,(OPCIONAL) Problema 5.36: OrdenadaDecreixent,87,0,0,100,97
100,(OPCIONAL) Problema 5.38: BuscarPosicio,87,0,0,100,98
101,(OPCIONAL) Problema 5.39: LlistaInversa,87,0,0,100,99
102,Problema 5.42: OrdenarLlista,87,0,0,100,100
103,Problema 6.1: Escriure / Llegir fitxer,87,0,0,100,101
104,Problema 6.2: Escriure fitxer mode 'afegir',87,0,0,100,102
105,Problema 6.3: seek and tell,87,0,0,100,103
106,Problema 6.5: Lectura l�nea a l�nea de text,87,0,0,100,104
107,(OPCIONAL) Problema 6.7: Lectura de valors num�rics,87,0,0,100,105
108,Problema 6.9: Lectura de dades estructurades,87,0,0,100,106
109,(OPCIONAL) Problema 6.11: Escriptura taula de multiplicar,87,0,0,100,107
110,Problema 6.13: Afegir dades a un fitxer amb format,87,0,0,100,108
111,Problema 6.16: Codificar fitxer,87,0,0,100,109
112,Problema 6.18: Buscar dades en fitxer,87,0,0,100,110
113,Problema 7.1: Calculadora amb control d'errors,87,0,0,100,111
114,Problema 7.2: KelvinToFahrenheit,87,0,0,100,112
115,Problema 7.3: Operador d'strings,87,0,0,100,113
116,Problema 7.4: Lectura de fitxer,87,0,0,100,114
117,Problema 7.5: �rea i per�metre circumfer�ncia,87,0,0,100,115
118,Problema 8.1: Classe Fraccio,87,0,0,100,116
119,Problema 8.4: Classe Equip,87,0,0,100,117
120,Problema 8.5: Classe Point,87,0,0,100,118
121,Problema 8.6: Classe Rectangle,87,0,0,100,119
122,Problema 8.7: Classe Estudiant,87,0,0,100,120
123,Problema 8.2: Comptes bancaris,87,0,0,100,121
124, Problema 8.11: Point2D i Point3D,87,0,0,100,122
125,Problema 8.12: Comunitat Universitaria,87,0,0,100,123
126,Problema 8.13: Poligon,87,0,0,100,124
127, Problema 8.14: Baralla de cartes,87,0,0,100,125
128,Problema 9.1: Lyrics2list,87,0,0,100,126
129,Problema 9.2: Anagrama,87,0,0,100,127
130,Problema 9.3: Paradoxa de l'aniversari,87,0,0,100,128
131,Problema 9.5: Bisecci�,87,0,0,100,129
132,Problema 9.6: Parelles inverses,87,0,0,100,130
133,(OPCIONAL) Problema 9.8: Bubble Sort,87,0,0,100,131
134,(OPCIONAL) Problema 9.9: Llistes circularment identiques,87,0,0,100,132
135,Problema 9.11: IBEX,87,0,0,100,133
136,(OPCIONAL) Problema 9.12 Persones,87,0,0,100,134
137,Problema 9.13: Estad�stica de temperatures,87,0,0,100,135
138,Problema 9.15 Fibonacci,87,0,0,100,136
139,(OPCIONAL) Problema 9.16 Repetici�,87,0,0,100,137
140,Problema 9.17 Cicle,87,0,0,100,138
141,Problema 9.18 Majuscules,87,0,0,100,139
142,Problema 9.19 Notes,87,0,0,100,140
143,(OPCIONAL) Problema 9.21 Circumf�rencia,87,0,0,100,141
144,Problema 9.22 Palindrom,87,0,0,100,142
145,Problema 9.23 Majuscules,87,0,0,100,143
147,Problema 9.35: Paraules �niques,87,0,0,100,144
148,Problema 9.36: Ni si ni no ni blanc ni negre,87,0,0,100,145
149,(OPCIONAL) Problema 9.37: Corrector ortogr�fic,87,0,0,100,146
150,Problema 9.38: Freq��ncia d'una paraula,87,0,0,100,147
151,Problema 9.39: Escrutini,87,0,0,100,148
152,(OPCIONAL) Problema 9.40: Pa�sos,87,0,0,100,149
153,Problema 9.41: Clients,87,0,0,100,150
154,Problema 9.46: Morse,87,0,0,100,151
155,Problema 9.48: Crear Index,87,0,0,100,152
156,"Entrega Practica 1: Rock, Paper, Scissors, Lizard, Spock",87,1666083300,1675810500,100,153
165,"Lliurament Practica 1: Rock, Paper, Scissors, Lizard, Spock",87,1666686600,1667602500,100,154
167,Lliurament Pr�ctica 2: Hotels,87,0,1671749700,100,155
362,Problema 1.1 - Hello world!!!,92,0,0,100,1
363,Problema 1.2 - Hello world!!! ++,92,0,0,100,2
366,Problema 3a.1: C�lcul edat,92,0,0,100,3
367,Problema 3a.8: Conversi� d�lars a euros,92,0,0,100,4
368,Problema 3a.11: Mitjana de notes,92,0,0,100,5
369,Problema 3a.13: Conversi� Celsius a Fahrenheit,92,0,0,100,6
370,Problema 3a.15: Expressions aritm�tiques amb divisions,92,0,0,100,7
371,Problema 3a.17: Unitats de miler,92,0,0,100,8
372,Problema 3a.2: Expressions booleanes,92,0,0,100,156
373,Problema 3a.3: Operadors l�gics,92,0,0,100,10
374,Problema 3a.4: Operadors l�gics (II),92,0,0,100,11
375,Problema 3a.18: Inicials nom i cognom,92,0,0,100,157
376,Problema 3a.20: Car�cters i codi ASCII,92,0,0,100,13
377,Problema 3a.21: Expressions l�giques,92,0,0,100,14
378,(OPCIONAL) Problema 3b.1: �s de l'interval?,92,0,0,100,15
379,Problema 3b.2: Sumar un segon,92,0,0,100,16
380,Problema 3b.10: Edat de treballar,92,0,0,100,17
381,Problema 3b.12: Ordenar dos nombres,92,0,0,100,18
382,(OPCIONAL) Problema 3b.3: Positiu o negatiu?,92,0,0,100,19
383,Problema 3b.4: Vocal o Consonant?,92,0,0,100,20
384,Problema 3b.14: Menor o major d'edat,92,0,0,100,21
385,Problema 3b.17: Any de trasp�s,92,0,0,100,22
386,"Problema 3b.5: Positiu, negatiu o zero?",92,0,0,100,23
387,Problema 3b.6: C�lcul Salari,92,0,0,100,24
388,Problema 3b.19: Edat i treball,92,0,0,100,25
389,(OPCIONAL) Problema 3b.20: Iguals o diferents?,92,0,0,100,26
390,Problema 3b.22: C�lcul del preu final,92,0,0,100,27
391,Problema 3b.25: Nota acta,92,0,0,100,28
392,Problema 3b.27: El m�s gran de quatre n�meros,92,0,0,100,29
393,Problema 3b.7: Men� de tasques,92,0,0,100,30
394,(OPCIONAL) Problema 3b.8: Vocal o consonant? (versi� 2),92,0,0,100,31
395,Problema 3b.31: Canvi de divises,92,0,0,100,32
396,(OPCIONAL) Problema 3b.33: Zod�ac xin�s,92,0,0,100,33
397,Problema 3b.35: Morse,92,0,0,100,34
398,Problema 3b.36: Data correcta,92,0,0,100,35
399,(OPCIONAL) Problema 3b.37: Calculadora,92,0,0,100,158
400,Problema 3c.1: Sumatori dels 10 primers valors enters,92,0,0,100,37
401,(OPCIONAL) Problema 3c.2: Sumatori d'un nombre (do-while),92,0,0,100,159
402,Problema 3c.8: Mitjana d'una seq��ncia,92,0,0,100,39
403,Problema 3c.10: Seq��ncia de senars?,92,0,0,100,160
404,Problema 3c.12: Rellotge digital,92,0,0,100,161
405,Problema 3c.15: Calculadora multi-operaci�,92,0,0,100,162
406,(OPCIONAL) Problema 3c.3: Sumatori dels 10 primers valors enters,92,0,0,100,46
407,Problema 3c.4: Sumatori d'un nombre (while),92,0,0,100,163
408,Problema 3c.17: Mitjana d'una seq��ncia (while),92,0,0,100,164
409,(OPCIONAL) Problema 3c.19: Seq��ncia de senars? (while),92,0,0,100,165
410,Problema 3c.20: M�xim i m�nim d'una seq��ncia,92,0,0,100,166
411,(OPCIONAL) Problema 3c.22: Estad�stica de notes,92,0,0,100,167
412,Problema 3c.23: �s primer?,92,0,0,100,168
413,(OPCIONAL) Problema 3c.5: Sumatori dels 10 primers valors enters,92,0,0,100,169
414,Problema 3c.6: Sumatori d'un nombre (for),92,0,0,100,170
415,Problema 3c.26: S�ries num�riques,92,0,0,100,171
416,Problema 3c.28: Positius i negatius,92,0,0,100,172
417,"Problema 3c.30: Suma, producte i mitjana",92,0,0,100,173
418,Problema 3c.32: Pot�ncies de 2 menors que N,92,0,0,100,174
419,Problema 3c.16: Endevina un n�mero,92,0,0,100,175
420,Problema 4.1: C�lcul de permutacions,92,0,0,100,176
421,Problema 4.2: Valor aleatori,92,0,0,100,177
422,(OPCIONAL) Problema 4.7: Centenes d'un nombre,92,0,0,100,178
423,Problema 4.9: Pot�ncia d'un nombre,92,0,0,100,179
424,Problema 4.11: Divisi� amb sumes i restes,92,0,0,100,180
425,Problema 4.13: S�rie de Fibonacci,92,0,0,100,181
426,(OPCIONAL) Problema 4.3: Alerta,92,0,0,100,182
427,Problema 4.4: Dues xifres,92,0,0,100,183
428,Problema 4.15: Men� calculadora,92,0,0,100,184
429,Problema 4.17: Pot�ncies,92,0,0,100,185
430,Problema 4.5: Divisi� entera,92,0,0,100,186
431,Problema 4.6: Actualitzar hora,92,0,0,100,187
432,(OPCIONAL) Problema: swap,92,0,0,100,188
433,Problema 4.21: Divisi� amb sumes i restes (quocient i residu),92,0,0,100,189
434,(OPCIONAL) Problema 4.23: Funci� m�xim i m�nim,92,0,0,100,190
435,(OPCIONAL) Problema 4.24: Coordenades polars d'un punt,92,0,0,100,191
436,Problema 4.26: Equacions quadr�tiques,92,0,0,100,192
438,Problema 4.27: �rea de figures,92,0,0,100,193
439,Problema 4.28: Moviment d'un punt en la pantalla,92,0,0,100,194
440,Problema 5a.1: Declarar array unidimensional,92,0,0,100,195
441,Problema 5a.2: Inicialitzar un array,92,0,0,100,196
442,Problema 5a.3: Nombre d'aprovats,92,0,0,100,197
443,Problema 5a.7: Declaraci� i inicialitzaci� d'arrays,92,0,0,100,198
444,Problema 5a.8: Substituir negatius,92,0,0,100,199
445,(OPCIONAL) Problema 5a.10: Edat de comen�ar a caminar,92,0,0,100,200
446,Problema 5a.12: M�xim d'un vector,92,0,0,100,201
447,Problema 5a.14: Estad�stica de temperatures,92,0,0,100,202
448,Problema 5a.4: Omplir array o acabar amb el zero,92,0,0,100,203
449,Problema 5a.5: Vector ordenat en ordre creixent,92,0,0,100,204
450,Problema 5a.15: Vector de nombres senars,92,0,0,100,205
451,Problema 5a.17: Vector amb suma acumulada de 25?,92,0,0,100,206
452,Problema 5a.19: Comparaci� d'arrays,92,0,0,100,207
453,Problema 5a.6: Suma de vectors,92,0,0,100,208
454,Problema 5a.20: Llibreria vectors.h,92,0,0,100,209
455,Problema 5a.21: Llibreria vectors.h (2� part),92,0,0,100,210
456,(OPCIONAL) Problema 5a.22: Estad�stica temperatures (modular),92,0,0,100,211
457,Problema 5a.24: Histograma de temperatures,92,0,0,100,212
458,Problema 5a.26: OrdenatDecreixent,92,0,0,100,213
459,Problema 5a.28: BuscarPosicio,92,0,0,100,214
460,Problema 5a.29: InversArray,92,0,0,100,215
461,(OPCIONAL) Problema 5a.32: OrdenarVector,92,0,0,100,216
462,Problema 5b.1: Introducci� als strings,92,0,0,100,217
463,Problema 5b.2: Comparar cadenes,92,0,0,100,218
464,(OPCIONAL) Problema 5b.4: Bon dia,92,0,0,100,219
465,Problema 5b.7: TrobarCaracter,92,0,0,100,220
466,Problema 5b.8: Majuscules,92,0,0,100,221
467,Problema 5b.10: Palindrom,92,0,0,100,222
468,Problema 5b.17: PrimerDiferent,92,0,0,100,223
469,Problema 5c.1: Diagonal d'una matriu,92,0,0,100,224
470,Problema 5c.2: Suma de matrius,92,0,0,100,225
471,Problema 5c.3: Inicialitzaci� de matrius,92,0,0,100,226
472,Problema 5c.4: Llibreria matrius.h,92,0,0,100,227
473,Problema 5c.6: SumaValorsMatriu,92,0,0,100,228
474,Problema 5c.9: SimetricaMatriu,92,0,0,100,229
475,Problema 5c.15: ProducteMatrius,92,0,0,100,230
476,Problema 5d.1: Creaci� TipusAlumne,92,0,0,100,231
477,Problema 5d.3: Llibres preferits,92,0,0,100,232
478,Problema 5d.4: Equips de futbol,92,0,0,100,233
479,Problema 5d.2: Creaci� Array TipusAlumne,92,0,0,100,234
480,Problema 5d.7: Tipus Poligon,92,0,0,100,235
481,Problema 5d.8: Classificaci� de futbol,92,0,0,100,236
483,Entrega Practica 1: Fox Rabbit,92,1665338400,1665957300,100,237
485,Entrega Practica 1: Brain Training,92,1664872200,1665438900,100,238
486,Entrega Practica 1: Brain Training,92,1665048060,1665611700,100,238
487,RECUPERACI� Entrega Practica 1: Brain Training,92,0,1671199500,100,239
491,"Entrega Practica 2: Rock, Paper, Scissors, Lizard, Spock",92,1665469800,1666043700,100,240
492,"Entrega Practica 2: Rock, Paper, Scissors, Lizard, Spock",92,1665642600,1666216500,100,240
493,"RECUPERACI� Entrega Practica 2: Rock, Paper, Scissors, Lizard, Spock",92,0,1671192300,100,241
494,Entrega Practica 3 - 4: MasterMind,92,1666081440,1667256900,100,242
495,Entrega Practica 3 - 4: MasterMind,92,1666253400,1667429700,100,242
496,RECUPERACI� Entrega Practica 3 - 4: MasterMind,92,0,1671192300,100,243
500,Entrega Pr�ctica 5: BlackJack,92,1667891700,1668466500,100,244
501,Entrega Pr�ctica 5: BlackJack,92,1668063900,1668639300,100,244
502,RECUPERACI� Entrega Pr�ctica 5: BlackJack,92,0,1671192300,100,245
1425,Problema 1.1 - Hello world!!!,114,0,0,100,1
1426,Problema 1.2 - Hello world!!! ++,114,0,0,100,2
1429,Problema 3a.1: C�lcul edat,114,0,0,100,3
1435,Problema 3a.2: Expressions booleanes,114,0,0,100,156
1436,Problema 3a.3: Operadors l�gics,114,0,0,100,10
1437,Problema 3a.4: Operadors l�gics (II),114,0,0,100,11
1463,Problema 3c.1: Sumatori dels 10 primers valors enters,114,0,0,100,37
1471,Problema 3c.17: Mitjana d'una seq��ncia (while),114,0,0,100,164
1472,(OPCIONAL) Problema 3c.19: Seq��ncia de senars? (while),114,0,0,100,165
1474,(OPCIONAL) Problema 3c.22: Estad�stica de notes,114,0,0,100,167
1475,Problema 3c.23: �s primer?,114,0,0,100,168
1476,(OPCIONAL) Problema 3c.5: Sumatori dels 10 primers valors enters,114,0,0,100,169
1482,Problema 3c.16: Endevina un n�mero,114,0,0,100,175
1499,Problema 4.26: Equacions quadr�tiques,114,0,0,100,192
1500,Problema 4.26: Equacions quadr�tiques Proves,114,0,0,100,246
1504,Problema 5a.2: Inicialitzar un array,114,0,0,100,196
1505,Problema 5a.3: Nombre d'aprovats,114,0,0,100,197
1507,Problema 5a.8: Substituir negatius,114,0,0,100,199
1509,Problema 5a.12: M�xim d'un vector,114,0,0,100,201
1510,Problema 5a.14: Estad�stica de temperatures,114,0,0,100,202
1511,Problema 5a.4: Omplir array o acabar amb el zero,114,0,0,100,203
1512,Problema 5a.5: Vector ordenat en ordre creixent,114,0,0,100,204
1514,Problema 5a.17: Vector amb suma acumulada de 25?,114,0,0,100,206
1515,Problema 5a.19: Comparaci� d'arrays,114,0,0,100,207
1516,Problema 5a.6: Suma de vectors,114,0,0,100,208
1517,Problema 5a.20: Llibreria vectors.h,114,0,0,100,209
1518,Problema 5a.21: Llibreria vectors.h (2� part),114,0,0,100,210
1521,Problema 5a.26: OrdenatDecreixent,114,0,0,100,213
1522,Problema 5a.28: BuscarPosicio,114,0,0,100,214
1523,Problema 5a.29: InversArray,114,0,0,100,215
1652,RECUPERACIO - Lliurament Pr�ctica 2: Hotels,87,0,1676069700,100,247
2188,"Pregunta 7 (3 punt. Correcci� autom�tica 2,5 -  Manual 0,5)",126,0,1642678500,100,248
2189,"Pregunta 7 PRU (3 punt. Correcci� autom�tica 2,5 -  Manual 0,5)",126,0,1642678500,100,249
2221,"RECUPERACI�:  Practica 1: Rock, Paper, Scissors, Lizard, Spock",87,1675270800,1676242500,100,250
2373,Problema 1.1 - Hello world!!!,141,0,0,100,1
2374,Problema 1.2 - Hello world!!! ++,141,0,0,100,2
2375,Problema 3a.1: C�lcul edat,141,0,0,100,3
2376,Problema 3a.8: Conversi� d�lars a euros,141,0,0,100,4
2377,Problema 3a.11: Mitjana de notes,141,0,0,100,5
2378,Problema 3a.13: Conversi� Celsius a Fahrenheit,141,0,0,100,6
2379,Problema 3a.15: Expressions aritm�tiques amb divisions,141,0,0,100,7
2380,Problema 3a.17: Unitats de miler,141,0,0,100,8
2381,Problema 3a.2: Operadors relacionals,141,0,0,100,9
2382,Problema 3a.3: Operadors l�gics,141,0,0,100,10
2383,Problema 3a.4: Operadors l�gics (II),141,0,0,100,11
2384,"Problema 3a.18: Nom, cognom i edat",141,0,0,100,12
2385,Problema 3a.20: Car�cters i codi ASCII,141,0,0,100,13
2386,Problema 3a.21: Expressions l�giques,141,0,0,100,14
2387,(OPCIONAL) Problema 3b.1: �s de l'interval?,141,0,0,100,15
2388,Problema 3b.2: Sumar un segon,141,0,0,100,16
2389,Problema 3b.10: Edat de treballar,141,0,0,100,17
2390,Problema 3b.12: Ordenar dos nombres,141,0,0,100,18
2391,(OPCIONAL) Problema 3b.3: Positiu o negatiu?,141,0,0,100,19
2392,Problema 3b.4: Vocal o Consonant?,141,0,0,100,20
2393,Problema 3b.14: Menor o major d'edat,141,0,0,100,21
2394,Problema 3b.17: Any de trasp�s,141,0,0,100,22
2395,"Problema 3b.5: Positiu, negatiu o zero?",141,0,0,100,23
2396,Problema 3b.6: C�lcul Salari,141,0,0,100,24
2397,Problema 3b.19: Edat i treball,141,0,0,100,25
2398,(OPCIONAL) Problema 3b.20: Iguals o diferents?,141,0,0,100,26
2399,Problema 3b.22: C�lcul del preu final,141,0,0,100,27
2400,Problema 3b.25: Nota acta,141,0,0,100,28
2401,Problema 3b.27: El m�s gran de quatre n�meros,141,0,0,100,29
2402,Problema 3b.7: Men� de tasques,141,0,0,100,30
2403,(OPCIONAL) Problema 3b.8: Vocal o consonant? (versi� 2),141,0,0,100,31
2404,Problema 3b.31: Canvi de divises,141,0,0,100,32
2405,(OPCIONAL) Problema 3b.33: Zod�ac xin�s,141,0,0,100,33
2406,Problema 3b.35: Morse,141,0,0,100,34
2407,Problema 3b.36: Data correcta,141,0,0,100,35
2408,Problema 3b.37: Calculadora,141,0,0,100,36
2409,Problema 3c.1: Sumatori dels 10 primers valors enters,141,0,0,100,37
2410,(OPCIONAL) Problema 3c.2: Sumatori d'un nombre (while),141,0,0,100,38
2411,Problema 3c.8: Mitjana d'una seq��ncia,141,0,0,100,39
2412,(OPCIONAL) Problema 3c.10: Seq��ncia de senars?,141,0,0,100,40
2413,Problema 3c.12: M�xim i m�nim d'una seq��ncia,141,0,0,100,41
2414,Problema 3c.14: Rellotge digital,141,0,0,100,42
2415,(OPCIONAL) Problema 3c.16: Estad�stica de notes,141,0,0,100,43
2416,Problema 3c.17: Calculadora multi-operaci�,141,0,0,100,44
2417,Problema 3c.19: �s primer?,141,0,0,100,45
2418,(OPCIONAL) Problema 3c.3: Sumatori dels 10 primers valors enters,141,0,0,100,46
2419,Problema 3c.4: Sumatori d'un nombre (for),141,0,0,100,47
2420,Problema 3c.22: S�ries num�riques,141,0,0,100,48
2421,Problema 3c.24: Pot�ncies de 2 fins 2^N,141,0,0,100,49
2422,Problema 3c.25: Positius i negatius,141,0,0,100,50
2423,"Problema 3c.27: Suma, producte i mitjana",141,0,0,100,51
2424,Problema 4.1: Hashtags,141,0,0,100,52
2425,Problema 4.2: Canvi del format d'una data,141,0,0,100,53
2426,Problema 4.7: Subcadenes,141,0,0,100,54
2427,Problema 4.10: Cadena modificada,141,0,0,100,55
2428,(OPCIONAL) Problema 4.11: Zod�ac xin�s,141,0,0,100,56
2429,Problema 4.13: Dies de la setmana,141,0,0,100,57
2430,Problema 4.3: El sed�s d'Erat�stenes,141,0,0,100,58
2431,Problema 4.14: Llistes d'aprovats i suspesos,141,0,0,100,59
2432,(OPCIONAL) Problema 4.16: Partici� de llista,141,0,0,100,60
2433,Problema 4.17: Men� d'operacions sobre llistes,141,0,0,100,61
2434,(OPCIONAL) Problema 4.18: Llista de llistes,141,0,0,100,62
2435,Problema 4.4: Comptar vocals en un string,141,0,0,100,63
2436,Problema 4.5: Hi ha parells?,141,0,0,100,64
2437,Problema 4.20: Substituir negatius,141,0,0,100,65
2438,Problema 4.21: Maj�scules,141,0,0,100,66
2439,(OPCIONAL) Problema 4.23: Edat de comen�ar a caminar,141,0,0,100,67
2440,(OPCIONAL) Problema 4.25: M�xim d'una llista,141,0,0,100,68
2441,Problema 4.27: Estad�stica de temperatures,141,0,0,100,69
2442,Problema 4.28: Histograma de vocals,141,0,0,100,70
2443,(OPCIONAL) Problema 4.30: Hi ha espais?,141,0,0,100,71
2444,(OPCIONAL) Problema 4.32: Vector de nombres senars,141,0,0,100,72
2445,Problema 4.35: Llista ordenada creixent,141,0,0,100,73
2446,Problema 4.37: Llista amb suma acumulada de 25?,141,0,0,100,74
2447,Problema 4.38: Comparaci� de llistes,141,0,0,100,75
2448,(OPCIONAL) Problema 4.39: PrimerDiferent,141,0,0,100,76
2449,Problema 4.40: Palindrom,141,0,0,100,77
2450,Problema 4.41: Password correcte,141,0,0,100,78
2451,Problema 4.42: El joc del penjat,141,0,0,100,79
2452,Problema 5.1: C�lcul de combinacions,141,0,0,100,80
2453,Problema 5.2: Sumar un segon (funcions),141,0,0,100,81
2454,Problema 5.7: Centenes d'un nombre,141,0,0,100,82
2455,(OPCIONAL) Problema 5.9: Pot�ncia d'un nombre,141,0,0,100,83
2456,Problema 5.13: S�rie de Fibonacci,141,0,0,100,84
2457,Problema 5.21: Divisi� amb sumes i restes (quocient i residu),141,0,0,100,85
2458,(OPCIONAL) Problema 5.23: Funci� m�xim i m�nim,141,0,0,100,86
2459,Problema 5.26: Equacions quadr�tiques,141,0,0,100,87
2460,Problema 5.27: �rea de figures,141,0,0,100,88
2461,Problema 5.3: Alerta,141,0,0,100,89
2462,Problema 5.15: Men� calculadora,141,0,0,100,90
2463,(OPCIONAL) Problema 5.17: Pot�ncies,141,0,0,100,91
2464,Problema 5.4: Temps d'execuci�,141,0,0,100,92
2465,Problema 5.30: Suma de llistes,141,0,0,100,93
